0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,110,35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,23,110,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,110,36,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,110,35,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0,0,0,0,0,0,0,25,110,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,110,34,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23,110,33,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24,110,32,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,110,31,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0,0,0,0,0,0,0,26,110,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,100,100,101,0,0,0,0,0,0,0,110,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,122,124,123,0,0,0,0,0,0,0,111,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,127,121,12,0,0,12,13,100,100,100,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,101,0,0,100,122,124,124,123,100,100,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,2,2,0,3,122,0,0,0,0,123,100,0,0
0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,11,126,0,0,0,0,125,100,0,0
0,0,0,0,0,0,0,0,0,0,0,122,123,100,100,100,100,100,0,0,13,120,0,0,0,0,125,100,0,0
0,0,0,0,0,0,0,0,0,0,0,120,125,100,100,100,100,100,0,0,11,100,120,127,127,127,121,101,0,0
0,0,0,0,0,0,0,0,0,0,0,100,126,124,124,123,100,100,100,0,13,10,11,100,100,100,10,11,0,0
0,0,0,0,0,0,0,0,0,0,0,100,120,127,127,121,100,122,123,0,0,0,0,100,100,100,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,101,100,100,100,100,100,120,121,0,0,0,0,100,100,100,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,2,3,100,100,1,2,2,2,0,0,0,0,0,100,100,100,0,0
0,0,0,0,0,0,0,0,0,0,0,102,101,100,100,100,100,100,100,0,0,0,0,0,0,100,122,123,10,0
0,0,0,0,0,0,0,0,0,0,0,101,100,100,100,100,100,100,100,0,0,0,0,0,0,100,126,125,12,0
0,0,0,0,0,0,0,0,0,0,0,122,123,100,100,0,0,0,0,0,0,0,0,0,0,100,120,121,10,0
0,0,0,0,0,0,0,0,0,0,0,120,0,123,100,0,0,0,0,0,0,0,0,0,0,100,1,3,12,0
0,0,0,0,0,0,0,0,0,0,0,11,126,125,100,100,100,100,0,0,0,0,0,0,0,100,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,13,120,121,100,122,124,123,0,0,0,0,0,0,0,0,0,100,0,0
0,0,0,0,0,0,0,0,0,0,0,11,100,100,100,120,0,125,0,0,0,0,3,122,124,123,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,101,100,100,100,120,121,0,0,0,0,100,120,0,125,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,101,0,0,0,0,100,100,120,121,100,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,10,0,0,0,0,100,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,15,0,0,0,0,100,100,100,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,122,123,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,120,121,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,11,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,14,15,0,0,0,0,0,0,0,0
